"","x"
"233",0.914370514
"234",2.235031205
"235",1.56316154733333
"236",1.24179092633333
"237",1.88296787233333
"238",1.36462538066667
"239",0.763760833
"240",1.522849149
"241",1.522849149
"242",1.80830713533333
"243",1.04481905566667
"244",1.08259935133333
"245",1.35109965266667
"246",1.19542873666667
"247",2.12825458133333
"248",1.35109965266667
"249",1.90761079266667
"250",1.08259935133333
"251",2.08032809566667
"252",1.35109965266667
"253",1.683463899
"254",1.522849149
"255",1.522849149
"256",1.04481905566667
"257",2.43453517833333
"258",1.35462031166667
"259",0.876590218333333
"260",1.989744496
"261",1.989744496
"262",1.475942889
"263",1.28249167733333
"264",0.876590218333333
"265",0.876590218333333
"266",0.876590218333333
"267",1.683463899
"268",1.00143345466667
"269",1.36462538066667
"270",2.395645955
"271",1.522849149
"272",1.08259935133333
"273",1.989744496
"274",1.683463899
"275",1.19542873666667
"276",1.19542873666667
"277",0.876590218333333
"278",1.96749871033333
"279",1.683463899
"280",1.51523506166667
"281",1.19542873666667
"282",2.395645955
"283",1.19542873666667
"284",0.876590218333333
"285",1.36916626533333
"286",0.914370514
"287",1.669938171
"288",1.683463899
"289",1.92971841466667
"290",1.19542873666667
"291",0.763760833
"292",1.72235312233333
"293",2.22741711766667
"294",1.36916626533333
"295",2.44806090633333
"296",1.683463899
"297",2.07680743666667
"298",1.28210332466667
"299",1.92113652066667
"300",1.683463899
"301",1.989744496
"302",1.19542873666667
"303",1.04481905566667
"304",2.12825458133333
"305",1.19542873666667
"306",1.04481905566667
"307",1.24179092633333
"308",1.640078298
"309",0.914370514
"310",1.08259935133333
"311",1.36462538066667
"312",1.60229800233333
"313",0.876590218333333
"314",1.04481905566667
"315",1.28249167733333
"316",3.049308794
"317",1.669938171
"318",1.80830713533333
"319",1.24179092633333
"320",2.248556933
"321",1.522849149
"322",2.11458773233333
"323",0.763760833
"324",1.84719635866667
"325",2.395645955
"326",0.763760833
"327",2.00781110866667
"328",2.94253217033333
"329",1.38887994833333
"330",1.60229800233333
"331",1.19542873666667
"332",1.669938171
"333",1.51523506166667
"334",2.395645955
"335",1.36462538066667
"336",0.876590218333333
"337",1.08259935133333
"338",1.50170933366667
"339",1.58877227433333
"340",2.120640494
"341",1.19542873666667
"342",1.35462031166667
"343",0.876590218333333
"344",1.76052177066667
"345",1.522849149
"346",0.876590218333333
"347",2.11458773233333
"348",1.75700111166667
"349",1.522849149
"350",1.489468617
"351",0.914370514
"352",0.914370514
"353",1.24179092633333
"354",1.24179092633333
"355",0.876590218333333
"356",1.00143345466667
"357",1.669938171
"358",1.08259935133333
"359",1.20401063066667
"360",1.522849149
"361",1.60229800233333
"362",0.876590218333333
"363",1.669938171
"364",2.00781110866667
"365",1.40240567633333
"366",0.763760833
"367",2.248556933
"368",1.62655257
"369",0.763760833
"370",2.454497008
"371",1.28210332466667
"372",1.479463548
"373",1.19542873666667
"374",1.35109965266667
"375",1.91619268666667
"376",1.91619268666667
"377",1.842655474
"378",0.763760833
"379",1.36462538066667
"380",1.77052683966667
"381",1.90761079266667
"382",1.50170933366667
"383",0.876590218333333
"384",0.876590218333333
"385",2.59514992833333
"386",1.669938171
"387",0.876590218333333
"388",2.44806090633333
"389",2.22741711766667
"390",1.19542873666667
"391",2.94253217033333
"392",1.19542873666667
"393",1.04481905566667
"394",1.669938171
"395",2.11458773233333
"396",0.876590218333333
"397",2.729502469
"398",2.00781110866667
"399",1.51523506166667
"400",1.669938171
"401",1.19542873666667
"402",1.64769238533333
"403",1.522849149
"404",1.669938171
"405",1.36916626533333
"406",0.876590218333333
"407",1.989744496
"408",1.28210332466667
"409",1.970030813
"410",1.64769238533333
"411",1.28249167733333
"412",1.36462538066667
"413",1.36462538066667
"414",1.19542873666667
"415",1.48199565066667
"416",1.683463899
"417",1.08259935133333
"418",1.58877227433333
"419",2.07680743666667
"420",1.56316154733333
"421",1.04481905566667
"422",1.522849149
"423",2.57479935966667
"424",1.522849149
"425",1.04481905566667
"426",0.876590218333333
"427",1.39493271
"428",1.19542873666667
"429",2.06680236766667
"430",1.51523506166667
"431",0.876590218333333
"432",1.683463899
"433",2.582413447
"434",1.28249167733333
"435",2.11458773233333
"436",0.763760833
"437",1.683463899
"438",1.50170933366667
"439",1.19542873666667
"440",1.36462538066667
"441",0.876590218333333
"442",0.876590218333333
"443",0.763760833
"444",1.04481905566667
"445",1.522849149
"446",1.04481905566667
"447",1.56316154733333
"448",1.51523506166667
"449",0.763760833
"450",1.522849149
"451",1.28210332466667
"452",1.829129746
"453",0.763760833
"454",1.04481905566667
"455",1.522849149
"456",1.35462031166667
"457",1.169662292
"458",0.914370514
"459",1.60229800233333
"460",1.28249167733333
"461",1.04481905566667
"462",0.876590218333333
"463",1.36462538066667
"464",1.669938171
"465",1.35109965266667
"466",0.876590218333333
"467",0.876590218333333
"468",1.683463899
"469",2.07680743666667
"470",1.80830713533333
"471",2.55483753
"472",0.914370514
"473",2.11458773233333
"474",1.04481905566667
"475",1.51977594633333
"476",0.914370514
"477",1.28210332466667
"478",1.08259935133333
"479",1.19542873666667
"480",2.395645955
"481",0.876590218333333
"482",0.763760833
"483",1.683463899
"484",0.763760833
"485",1.683463899
"486",1.60229800233333
"487",2.107114766
"488",1.522849149
"489",1.522849149
"490",1.77052683966667
"491",1.40240567633333
"492",0.763760833
"493",1.683463899
"494",1.989744496
"495",1.989744496
"496",0.914370514
"497",1.96749871033333
"498",1.04481905566667
"499",2.59514992833333
"500",0.876590218333333
"501",1.51523506166667
"502",1.40240567633333
"503",2.235031205
"504",2.27534360333333
"505",1.36462538066667
"506",2.28886933133333
"507",1.829129746
"508",1.522849149
"509",1.51977594633333
"510",1.669938171
"511",1.92113652066667
"512",1.60229800233333
"513",1.35462031166667
"514",0.876590218333333
"515",1.475942889
"516",1.36462538066667
"517",0.914370514
"518",1.08259935133333
"519",1.522849149
"520",0.763760833
"521",2.08032809566667
"522",1.683463899
"523",1.08259935133333
"524",0.876590218333333
"525",1.08259935133333
"526",0.876590218333333
"527",1.669938171
"528",1.62655257
"529",1.79478140733333
"530",1.92113652066667
"531",0.876590218333333
"532",1.04481905566667
"533",1.51523506166667
"534",1.51523506166667
"535",0.876590218333333
"536",1.683463899
"537",0.763760833
"538",1.35462031166667
"539",2.94253217033333
"540",1.522849149
"541",1.522849149
"542",0.763760833
"543",1.19542873666667
"544",2.07680743666667
"545",1.40240567633333
"546",1.19542873666667
"547",1.00143345466667
"548",1.28249167733333
"549",1.35462031166667
"550",1.04481905566667
"551",1.522849149
"552",1.24179092633333
"553",2.41418460966667
"554",2.017320413
"555",1.92971841466667
"556",0.763760833
"557",1.00143345466667
"558",2.59514992833333
"559",2.248556933
"560",1.39493271
"561",1.04481905566667
"562",1.00143345466667
"563",1.08259935133333
"564",1.80830713533333
"565",2.21682438633333
"566",1.50170933366667
"567",1.669938171
"568",1.28249167733333
"569",1.683463899
"570",1.989744496
"571",0.914370514
"572",0.876590218333333
"573",1.640078298
"574",1.92113652066667
"575",1.669938171
"576",1.08259935133333
"577",1.669938171
"578",1.35462031166667
"579",1.92113652066667
"580",0.763760833
"581",1.475942889
"582",1.72235312233333
"583",1.04481905566667
"584",1.04481905566667
"585",1.39493271
"586",1.522849149
"587",1.522849149
"588",1.36462538066667
"589",1.04481905566667
"590",2.120640494
"591",1.08259935133333
"592",1.08259935133333
"593",0.876590218333333
"594",0.763760833
"595",1.88296787233333
"596",1.19542873666667
"597",1.683463899
"598",1.04481905566667
"599",2.44844424633333
"600",1.36462538066667
"601",0.763760833
"602",1.669938171
"603",1.04481905566667
"604",1.50170933366667
"605",2.11458773233333
"606",1.04481905566667
"607",1.04481905566667
"608",1.683463899
"609",1.989744496
"610",0.763760833
"611",0.914370514
"612",1.19542873666667
"613",1.79478140733333
"614",1.522849149
"615",1.04481905566667
"616",1.19542873666667
"617",1.36462538066667
"618",1.04481905566667
"619",1.35109965266667
"620",1.522849149
"621",1.522849149
"622",1.04481905566667
"623",0.914370514
"624",1.669938171
"625",1.24179092633333
"626",1.522849149
"627",1.683463899
"628",2.582413447
"629",1.489468617
"630",1.08259935133333
"631",1.96749871033333
"632",2.235031205
"633",2.43453517833333
"634",1.19542873666667
"635",0.876590218333333
"636",1.19542873666667
"637",1.40240567633333
"638",2.017320413
"639",1.489468617
"640",0.876590218333333
"641",1.522849149
"642",1.19542873666667
"643",1.04481905566667
"644",1.522849149
"645",1.08259935133333
"646",0.763760833
"647",1.64769238533333
"648",1.60229800233333
"649",1.320271973
"650",1.522849149
"651",1.08259935133333
"652",0.876590218333333
"653",1.669938171
"654",1.08259935133333
"655",2.22741711766667
"656",1.80830713533333
"657",2.11458773233333
"658",1.28210332466667
"659",1.04481905566667
"660",1.51523506166667
"661",1.989744496
"662",1.51523506166667
"663",1.19542873666667
"664",1.522849149
"665",0.876590218333333
"666",1.99428538066667
"667",1.40240567633333
"668",1.522849149
"669",1.36916626533333
"670",1.51523506166667
"671",1.19542873666667
"672",2.32360101
"673",2.11458773233333
"674",1.51523506166667
"675",1.08259935133333
"676",1.683463899
"677",1.38887994833333
"678",1.92113652066667
"679",2.176511988
"680",0.763760833
"681",1.640078298
"682",2.12825458133333
"683",1.479463548
"684",1.08259935133333
"685",1.04481905566667
"686",1.35462031166667
"687",1.35109965266667
"688",1.36462538066667
"689",2.337126738
"690",2.59514992833333
"691",1.842655474
"692",1.92113652066667
"693",1.36462538066667
"694",0.914370514
"695",1.683463899
"696",0.914370514
"697",1.522849149
"698",1.51523506166667
"699",1.522849149
"700",1.62655257
"701",1.56316154733333
"702",1.19542873666667
"703",0.876590218333333
"704",1.169662292
"705",1.522849149
"706",1.60991208966667
"707",0.876590218333333
"708",1.56316154733333
"709",0.914370514
"710",2.59514992833333
"711",1.04481905566667
"712",2.34166762266667
"713",1.36462538066667
"714",1.51523506166667
"715",0.876590218333333
"716",1.683463899
"717",0.914370514
"718",1.19542873666667
"719",1.28249167733333
"720",1.00143345466667
"721",1.36462538066667
"722",1.08259935133333
"723",0.763760833
"724",1.80830713533333
"725",1.489468617
"726",1.683463899
"727",0.876590218333333
"728",1.683463899
"729",1.04481905566667
"730",1.683463899
"731",1.489468617
"732",1.683463899
"733",1.669938171
"734",2.120640494
"735",1.522849149
"736",1.08259935133333
"737",2.46196997433333
"738",1.38887994833333
"739",1.51523506166667
"740",0.876590218333333
"741",0.763760833
"742",1.328853867
"743",0.876590218333333
"744",1.08259935133333
"745",1.36462538066667
"746",0.876590218333333
"747",1.39493271
"748",0.763760833
"749",1.19542873666667
"750",1.989744496
"751",1.08259935133333
"752",0.876590218333333
"753",1.19542873666667
"754",1.99428538066667
"755",0.763760833
"756",1.28210332466667
"757",2.11458773233333
"758",2.017320413
"759",2.59514992833333
"760",0.876590218333333
"761",1.77052683966667
"762",1.35109965266667
"763",1.683463899
"764",1.36462538066667
"765",1.58877227433333
"766",1.50170933366667
"767",1.683463899
"768",1.522849149
"769",2.11458773233333
"770",1.683463899
"771",1.36462538066667
"772",1.489468617
"773",1.08259935133333
"774",1.50170933366667
"775",1.842655474
"776",2.27534360333333
"777",1.24179092633333
"778",1.04481905566667
"779",1.60229800233333
"780",1.51523506166667
"781",1.38887994833333
"782",1.08259935133333
"783",1.35462031166667
"784",1.989744496
"785",1.640078298
"786",1.36462538066667
"787",2.107114766
"788",1.989744496
"789",0.876590218333333
"790",2.57479935966667
"791",1.04481905566667
"792",1.51523506166667
"793",1.08259935133333
"794",1.522849149
"795",2.395645955
"796",1.683463899
"797",0.876590218333333
"798",2.34166762266667
"799",1.35109965266667
"800",0.876590218333333
"801",0.763760833
"802",1.19542873666667
"803",1.80830713533333
"804",1.489468617
"805",1.44168325233333
"806",1.522849149
"807",1.04481905566667
"808",1.51977594633333
"809",1.683463899
"810",3.049308794
"811",1.99428538066667
"812",1.04481905566667
"813",1.683463899
"814",1.50170933366667
"815",1.683463899
"816",1.20401063066667
"817",1.38887994833333
"818",1.40240567633333
"819",0.876590218333333
"820",1.973934812
"821",0.763760833
"822",1.51523506166667
"823",1.970030813
"824",1.20401063066667
"825",1.28210332466667
"826",1.99428538066667
"827",0.876590218333333
"828",1.39493271
"829",1.19542873666667
"830",1.169662292
"831",1.56316154733333
"832",2.017320413
"833",1.08259935133333
"834",1.36462538066667
"835",1.683463899
"836",1.640078298
"837",1.522849149
"838",1.56316154733333
"839",1.08259935133333
"840",1.96749871033333
"841",2.11458773233333
"842",1.40240567633333
"843",1.40240567633333
"844",1.683463899
"845",1.56316154733333
"846",1.35109965266667
"847",1.08259935133333
"848",1.683463899
"849",1.19542873666667
"850",1.35109965266667
"851",1.04481905566667
"852",0.876590218333333
"853",2.12825458133333
"854",1.522849149
"855",1.04481905566667
"856",0.763760833
"857",1.60229800233333
"858",3.049308794
"859",2.28886933133333
"860",2.59514992833333
"861",2.017320413
"862",2.34166762266667
"863",0.876590218333333
"864",2.120640494
"865",0.876590218333333
"866",1.669938171
"867",1.35462031166667
"868",1.84719635866667
"869",1.522849149
"870",0.763760833
"871",1.28210332466667
"872",1.04481905566667
"873",1.77052683966667
"874",1.36462538066667
"875",1.489468617
"876",0.876590218333333
"877",1.39493271
"878",1.328853867
"879",1.683463899
"880",1.35109965266667
"881",1.19542873666667
"882",1.08259935133333
"883",1.04481905566667
"884",1.522849149
"885",1.800834169
"886",1.522849149
"887",2.395645955
"888",2.25499303466667
"889",1.522849149
"890",1.40240567633333
"891",1.19542873666667
"892",1.669938171
"893",1.08259935133333
"894",2.395645955
"895",1.19542873666667
"896",1.08259935133333
"897",2.59514992833333
"898",1.640078298
"899",1.35462031166667
"900",0.876590218333333
"901",1.28210332466667
"902",2.337126738
"903",2.94253217033333
"904",1.58877227433333
"905",1.72235312233333
"906",1.08259935133333
"907",1.60229800233333
"908",1.08259935133333
"909",1.60229800233333
"910",1.84909157566667
"911",1.51523506166667
"912",1.683463899
"913",1.00143345466667
"914",1.38887994833333
"915",1.244323029
"916",1.04481905566667
"917",1.99428538066667
"918",1.90761079266667
"919",1.35109965266667
"920",0.763760833
"921",1.19542873666667
"922",0.914370514
"923",1.19542873666667
"924",1.169662292
"925",1.75700111166667
"926",1.60229800233333
"927",2.00781110866667
"928",0.876590218333333
"929",1.20401063066667
"930",0.876590218333333
"931",1.169662292
"932",1.19542873666667
"933",1.51523506166667
"934",2.235031205
"935",1.989744496
"936",1.19542873666667
"937",0.876590218333333
"938",1.80830713533333
"939",1.92113652066667
"940",0.763760833
"941",2.22741711766667
"942",2.395645955
"943",1.00143345466667
"944",0.763760833
"945",0.914370514
"946",0.876590218333333
"947",0.876590218333333
"948",1.19542873666667
"949",2.27534360333333
"950",0.876590218333333
"951",1.19542873666667
"952",0.914370514
"953",2.57479935966667
"954",0.763760833
"955",2.00781110866667
"956",0.763760833
"957",1.640078298
"958",2.11458773233333
"959",1.475942889
"960",0.763760833
"961",1.51523506166667
"962",0.876590218333333
"963",1.19542873666667
"964",1.36462538066667
"965",1.35109965266667
"966",1.20401063066667
"967",1.19542873666667
"968",2.07680743666667
"969",1.00143345466667
"970",1.08259935133333
"971",0.876590218333333
"972",1.00143345466667
"973",1.51523506166667
"974",1.19542873666667
"975",1.08259935133333
"976",0.914370514
"977",1.244323029
"978",1.28210332466667
"979",1.989744496
"980",0.763760833
"981",0.876590218333333
"982",1.683463899
"983",2.25499303466667
"984",1.35109965266667
"985",0.876590218333333
"986",2.107114766
"987",0.763760833
"988",2.59514992833333
"989",2.06680236766667
"990",1.522849149
"991",1.683463899
"992",2.395645955
"993",1.683463899
"994",1.64769238533333
"995",1.24179092633333
"996",2.59514992833333
"997",1.04481905566667
"998",1.04481905566667
"999",1.19542873666667
"1000",1.522849149
"1001",1.522849149
"1002",2.12825458133333
"1003",1.39493271
"1004",1.04481905566667
"1005",1.08259935133333
"1006",1.19542873666667
"1007",1.92113652066667
"1008",1.40240567633333
"1009",1.669938171
"1010",1.04481905566667
"1011",1.328853867
"1012",1.19542873666667
"1013",0.876590218333333
"1014",1.38887994833333
"1015",1.00143345466667
"1016",2.59514992833333
"1017",2.582413447
"1018",1.40240567633333
"1019",1.489468617
"1020",1.60229800233333
"1021",1.19542873666667
"1022",1.683463899
"1023",1.989744496
"1024",2.94253217033333
"1025",2.248556933
"1026",2.107114766
"1027",1.92113652066667
"1028",0.763760833
"1029",1.36462538066667
"1030",1.04481905566667
"1031",1.00143345466667
"1032",0.876590218333333
"1033",0.876590218333333
"1034",0.876590218333333
"1035",1.88296787233333
"1036",2.00781110866667
"1037",1.51523506166667
"1038",3.049308794
"1039",1.58877227433333
"1040",1.479463548
"1041",0.914370514
"1042",0.876590218333333
"1043",2.107114766
"1044",1.40240567633333
"1045",2.55483753
"1046",2.337126738
"1047",1.86944214433333
"1048",0.914370514
"1049",0.876590218333333
"1050",0.876590218333333
"1051",1.328853867
"1052",1.88296787233333
"1053",1.823325131
"1054",2.59514992833333
"1055",0.876590218333333
"1056",2.34166762266667
"1057",1.19542873666667
"1058",0.876590218333333
"1059",2.120640494
"1060",1.40240567633333
"1061",1.35109965266667
"1062",1.522849149
"1063",1.72235312233333
"1064",2.235031205
"1065",0.763760833
"1066",1.08259935133333
"1067",1.669938171
"1068",0.876590218333333
"1069",1.35462031166667
"1070",1.683463899
"1071",1.60229800233333
"1072",0.763760833
"1073",1.989744496
"1074",1.80830713533333
"1075",1.08259935133333
"1076",0.876590218333333
"1077",1.35462031166667
"1078",0.876590218333333
"1079",1.60229800233333
"1080",1.24179092633333
"1081",1.683463899
"1082",1.19542873666667
"1083",1.169662292
"1084",1.989744496
"1085",1.08259935133333
"1086",1.40240567633333
"1087",1.08259935133333
"1088",1.08259935133333
"1089",0.876590218333333
"1090",1.50170933366667
"1091",1.58877227433333
"1092",1.92113652066667
"1093",0.763760833
"1094",2.11458773233333
"1095",1.04481905566667
"1096",1.88296787233333
"1097",2.11458773233333
"1098",1.00143345466667
"1099",1.522849149
"1100",2.00781110866667
"1101",1.244323029
"1102",0.876590218333333
"1103",0.876590218333333
"1104",0.914370514
"1105",1.08259935133333
"1106",2.00781110866667
"1107",2.21682438633333
"1108",1.51523506166667
"1109",2.176511988
"1110",2.395645955
"1111",1.99428538066667
"1112",1.522849149
"1113",1.56316154733333
"1114",1.92971841466667
"1115",1.40240567633333
"1116",1.38887994833333
"1117",1.640078298
"1118",1.72235312233333
"1119",0.876590218333333
"1120",1.19542873666667
"1121",0.876590218333333
"1122",1.522849149
"1123",2.00781110866667
"1124",1.51523506166667
"1125",1.640078298
"1126",1.40240567633333
"1127",1.04481905566667
"1128",1.50170933366667
"1129",1.04481905566667
"1130",1.50170933366667
"1131",2.00781110866667
"1132",0.914370514
"1133",1.19542873666667
"1134",0.763760833
"1135",1.92113652066667
"1136",1.08259935133333
"1137",1.68800478366667
"1138",1.40240567633333
"1139",1.77052683966667
"1140",0.763760833
"1141",1.62655257
"1142",1.00143345466667
"1143",1.479463548
"1144",0.876590218333333
"1145",0.914370514
"1146",1.75700111166667
"1147",1.40240567633333
"1148",1.04481905566667
"1149",1.99428538066667
"1150",0.914370514
"1151",1.989744496
"1152",1.60229800233333
"1153",1.35462031166667
"1154",1.19542873666667
"1155",1.00143345466667
"1156",1.40240567633333
"1157",1.169662292
"1158",1.800834169
"1159",1.72235312233333
"1160",1.19542873666667
"1161",0.763760833
"1162",1.00143345466667
"1163",1.56316154733333
"1164",0.763760833
"1165",2.94253217033333
"1166",1.00143345466667
"1167",1.522849149
"1168",1.19542873666667
"1169",2.11458773233333
"1170",1.800834169
"1171",1.522849149
"1172",1.24179092633333
"1173",0.763760833
"1174",1.08259935133333
"1175",2.59514992833333
"1176",1.640078298
"1177",1.640078298
"1178",2.28886933133333
"1179",1.19542873666667
"1180",1.38887994833333
"1181",1.64769238533333
"1182",1.20401063066667
"1183",1.842655474
"1184",1.522849149
"1185",2.235031205
"1186",1.50170933366667
"1187",1.79478140733333
"1188",2.34166762266667
"1189",1.08259935133333
"1190",1.35109965266667
"1191",2.235031205
"1192",1.04481905566667
"1193",1.20401063066667
"1194",0.876590218333333
"1195",1.00143345466667
"1196",0.876590218333333
"1197",1.28249167733333
"1198",1.60229800233333
"1199",1.39493271
"1200",0.914370514
"1201",1.39493271
"1202",1.36462538066667
"1203",1.36462538066667
"1204",0.914370514
"1205",1.51523506166667
"1206",2.11458773233333
"1207",0.914370514
"1208",1.35462031166667
"1209",1.842655474
"1210",0.876590218333333
"1211",1.24179092633333
"1212",1.51977594633333
"1213",1.08259935133333
"1214",1.169662292
"1215",1.00143345466667
"1216",0.914370514
"1217",0.763760833
"1218",1.90761079266667
"1219",1.683463899
"1220",2.107114766
"1221",0.876590218333333
"1222",1.56316154733333
"1223",0.876590218333333
"1224",1.04481905566667
"1225",2.00781110866667
"1226",0.876590218333333
"1227",3.049308794
"1228",1.522849149
"1229",1.475942889
"1230",1.19542873666667
"1231",1.04481905566667
"1232",1.35109965266667
"1233",2.92900644233333
"1234",1.36462538066667
"1235",1.28210332466667
"1236",1.19542873666667
"1237",1.04481905566667
"1238",1.20401063066667
"1239",1.669938171
"1240",2.22741711766667
"1241",1.04481905566667
"1242",1.522849149
"1243",1.00143345466667
"1244",1.28249167733333
"1245",1.40240567633333
"1246",0.763760833
"1247",1.829129746
"1248",1.40240567633333
"1249",0.914370514
"1250",1.08259935133333
"1251",1.19542873666667
"1252",0.876590218333333
"1253",1.60229800233333
"1254",2.07680743666667
"1255",1.00143345466667
"1256",2.94253217033333
"1257",1.683463899
"1258",1.20401063066667
"1259",1.04481905566667
"1260",1.669938171
"1261",1.51523506166667
"1262",1.51523506166667
"1263",0.876590218333333
"1264",0.876590218333333
"1265",2.248556933
"1266",1.40240567633333
"1267",1.51523506166667
"1268",0.763760833
"1269",1.19542873666667
"1270",1.60229800233333
"1271",1.19542873666667
"1272",0.876590218333333
"1273",1.640078298
"1274",1.489468617
"1275",1.00143345466667
"1276",2.235031205
"1277",2.235031205
"1278",1.04481905566667
"1279",0.763760833
"1280",1.80830713533333
"1281",1.39493271
"1282",0.876590218333333
"1283",1.650224488
"1284",1.19542873666667
"1285",1.829129746
"1286",1.522849149
"1287",1.04481905566667
"1288",0.876590218333333
"1289",1.04481905566667
"1290",1.56316154733333
"1291",0.876590218333333
"1292",0.914370514
"1293",0.763760833
"1294",2.11458773233333
"1295",1.79478140733333
"1296",0.876590218333333
"1297",2.017320413
"1298",1.40240567633333
"1299",0.876590218333333
"1300",1.92113652066667
"1301",0.876590218333333
"1302",0.914370514
"1303",1.36462538066667
"1304",1.58877227433333
"1305",1.08259935133333
"1306",1.77052683966667
"1307",0.876590218333333
"1308",2.07680743666667
"1309",1.28249167733333
"1310",2.27534360333333
"1311",1.20401063066667
"1312",0.876590218333333
"1313",2.11458773233333
"1314",1.38887994833333
"1315",1.50170933366667
"1316",0.876590218333333
"1317",1.04481905566667
"1318",0.914370514
"1319",1.04481905566667
"1320",1.19542873666667
"1321",2.248556933
"1322",1.19542873666667
"1323",1.04481905566667
"1324",1.40240567633333
"1325",1.51523506166667
